DATA;CODNEG;STATUS_POSITIVO;ano;mes;dia_do_ano;dia_do_mes;dia_da_semana;semana_do_ano;trimestre;bimestre;semestre;quinzena;semana_do_mes;dia_do_trimestre;primeiro_dia_da_semana;ultimo_dia_da_semana;primeiro_dia_do_mes;ultimo_dia_do_mes;primeiro_dia_do_trimestre;ultimo_dia_do_trimestre;primeiro_dia_do_ano;ultimo_dia_do_ano
20181106;LUPA3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;LUPA3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MAGG3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MAGG3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MALL11;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MATB11;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MAXR11;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MBRF11;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MCDC34;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MDIA3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MDIA3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MEAL3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MEAL3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MEAL3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MEAL3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MFII11;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MGEL4;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MGFF11;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MGLU3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MGLU3F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MGLU3T;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MGLU3T;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MGLU3T;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MGLU3T;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MILS3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MILS3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MILS3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MMXM11;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MMXM3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MMXM3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MNPR3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MNPR3F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MOVI3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MOVI3F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MPLU3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MPLU3F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MRFG3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MRFG3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MRFG3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MRFG3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MRFG3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MRVE3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MRVE3F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MRVE3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MSFT34;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MTSA4;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MTSA4F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MULT3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MULT3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MWET4;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MXRF11;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MYPK3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;MYPK3F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;NATU3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;NATU3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;NIKE34;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;NSLU11;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;NVHO11;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;ODPV3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;ODPV3F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OFSA3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OFSA3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OGXP3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OGXP3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBR3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBR3F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBR3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBR3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBR4;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBR4F;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBRB26;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBRK25;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBRK26;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBRK27;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBRK28;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBRK29;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBRK30;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OIBRK32;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OMGE3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;ONEF11;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OSXB3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OSXB3F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OUCY11;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;OUJP11;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PARD3;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PARD3F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PCAR4;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PCAR4F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PCAR4T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PCAR4T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PDGR3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PDGR3F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PDGR3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PEPB34;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR3;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR3F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR3T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR4;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR4F;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR4T;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR4T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR4T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR4T;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR4T;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR4T;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR4T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR4T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETR4T;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRA200;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRA23;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRA24;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRA25;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRA26;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRA28;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRB28;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRD20;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRG20;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK10;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK11;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK12;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK18;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK19;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK192;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK21;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK212;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK22;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK222;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK23;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK237;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK24;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK25;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK26;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK265;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK27;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK28;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK280;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK29;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK30;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK302;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK305;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK310;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK32;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK33;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK34;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK350;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK36;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK38;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK40;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK80;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK9;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRK93;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL17;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL22;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL23;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL24;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL25;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL26;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL270;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL28;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL300;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL32;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL37;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL38;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL39;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL40;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL45;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL61;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL68;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL70;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL75;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRL85;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRM200;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRM22;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRM23;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRM24;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRM25;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRM26;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRP25;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRT25;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW10;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW11;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW12;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW19;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW192;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW195;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW21;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW22;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW23;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW24;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW25;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW26;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW30;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW80;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW88;1;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRW90;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRX17;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
20181106;PETRX22;0;2018;11;310;6;3;45;4;6;4;1;1;37;20181105;20181111;20181101;20181130;20181001;20181231;20180101;20181231
