acao;tecnica;validacao_tamanho_base;validacao_y_pred_quant_0;validacao_y_pred_quant_1;validacao_y_true_quant_0;validacao_y_true_quant_1;validacao_accuracy;validacao_f1_score;validacao_log_loss;validacao_precision;validacao_recall;validacao_roc_auc_score
PETRM24;BernoulliNB;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;ExtraTreesClassifier;15;15;0;8;7;0.5333333333333333;0.0;16.11809565095832;0.0;0.0;0.5
PETRM24;BaggingClassifier;15;1;14;8;7;0.4;0.5714285714285714;20.72369228890918;0.42857142857142855;0.8571428571428571;0.42857142857142855
PETRM24;GradientBoostingClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;LabelSpreading;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;LabelPropagation;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;DecisionTreeClassifier;15;3;12;8;7;0.5333333333333333;0.631578947368421;16.118415489930396;0.5;0.8571428571428571;0.5535714285714286
PETRM24;CalibratedClassifierCV;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;RidgeClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;GaussianProcessClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;LogisticRegression;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;ExtraTreeClassifier;15;3;12;8;7;0.5333333333333333;0.631578947368421;16.118415489930396;0.5;0.8571428571428571;0.5535714285714286
PETRM24;AdaBoostClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;Perceptron;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;SGDClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;QuadraticDiscriminantAnalysis;15;15;0;8;7;0.5333333333333333;0.0;16.11809565095832;0.0;0.0;0.5
PETRM24;LinearSVC;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;LinearDiscriminantAnalysis;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;RandomForestClassifier;15;3;12;8;7;0.5333333333333333;0.631578947368421;16.118415489930396;0.5;0.8571428571428571;0.5535714285714286
PETRM24;PassiveAggressiveClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM24;MLPClassifier;15;0;15;8;7;0.4666666666666667;0.6363636363636364;18.421107195915134;0.4666666666666667;1.0;0.5
PETRM25;LabelPropagation;15;6;9;6;9;0.4666666666666667;0.5555555555555556;18.420893969933747;0.5555555555555556;0.5555555555555556;0.4444444444444445
PETRM25;DecisionTreeClassifier;15;0;15;6;9;0.6;0.7499999999999999;13.81583039693635;0.6;1.0;0.5
PETRM25;BaggingClassifier;15;2;13;6;9;0.4666666666666667;0.6363636363636364;18.421000582924442;0.5384615384615384;0.7777777777777778;0.3888888888888889
PETRM25;QuadraticDiscriminantAnalysis;15;0;15;6;9;0.6;0.7499999999999999;13.81583039693635;0.6;1.0;0.5
PETRM25;LogisticRegression;15;5;10;6;9;0.8;0.8421052631578948;6.907861891972829;0.8;0.8888888888888888;0.7777777777777778
PETRM25;ExtraTreesClassifier;15;2;13;6;9;0.4666666666666667;0.6363636363636364;18.421000582924442;0.5384615384615384;0.7777777777777778;0.3888888888888889
PETRM25;RidgeClassifier;15;3;12;6;9;0.8;0.8571428571428571;6.907915198468176;0.75;1.0;0.75
PETRM25;AdaBoostClassifier;15;0;15;6;9;0.6;0.7499999999999999;13.81583039693635;0.6;1.0;0.5
PETRM25;RandomForestClassifier;15;0;15;6;9;0.6;0.7499999999999999;13.81583039693635;0.6;1.0;0.5
PETRM25;LinearDiscriminantAnalysis;15;8;7;6;9;0.6;0.6250000000000001;13.815617170954965;0.7142857142857143;0.5555555555555556;0.6111111111111112
PETRM25;MLPClassifier;15;2;13;6;9;0.7333333333333333;0.8181818181818181;9.210553597957567;0.6923076923076923;1.0;0.6666666666666667
PETRM25;RidgeClassifierCV;15;1;14;6;9;0.6666666666666666;0.782608695652174;11.51319199744696;0.6428571428571429;1.0;0.5833333333333333
PETRM25;BernoulliNB;15;0;15;6;9;0.6;0.7499999999999999;13.81583039693635;0.6;1.0;0.5
PETRM25;LinearSVC;15;11;4;6;9;0.4;0.30769230769230765;20.723372449937106;0.5;0.2222222222222222;0.44444444444444453
PETRM25;GradientBoostingClassifier;15;0;15;6;9;0.6;0.7499999999999999;13.81583039693635;0.6;1.0;0.5
PETRM25;MultinomialNB;15;0;15;6;9;0.6;0.7499999999999999;13.81583039693635;0.6;1.0;0.5
PETRM25;PassiveAggressiveClassifier;15;0;15;6;9;0.6;0.7499999999999999;13.81583039693635;0.6;1.0;0.5
PETRM25;CalibratedClassifierCV;15;5;10;6;9;0.6666666666666666;0.7368421052631577;11.513085384456266;0.7;0.7777777777777778;0.6388888888888888
PETRM25;Perceptron;15;0;15;6;9;0.6;0.7499999999999999;13.81583039693635;0.6;1.0;0.5
